trade_date,pb1220,pb1098,pb976,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb1,min1,min2,min3,max1,max2,max3,close
20160229,1.5506,1.4521,1.3947,1.3728,1.3758,1.3741,1.4178,1.5129,1.5172,1.3001,1.2016,1.3001,1.3728,1.3741,1.5506,1.5172,1.5129,18.33
20160301,1.5492,1.451,1.3945,1.3727,1.3752,1.3742,1.4181,1.5125,1.5148,1.2986,1.2189,1.2986,1.3727,1.3742,1.5492,1.5148,1.5125,18.4
20160302,1.5478,1.4499,1.3941,1.3726,1.3746,1.3744,1.4183,1.5121,1.5123,1.297,1.2236,1.297,1.3726,1.3744,1.5478,1.5123,1.5121,18.94
20160303,1.5465,1.4489,1.3937,1.3725,1.3742,1.3747,1.4187,1.5119,1.51,1.2955,1.2595,1.2955,1.3725,1.3742,1.5465,1.5119,1.51,18.98
20160304,1.5451,1.4479,1.3934,1.3725,1.3737,1.375,1.4191,1.5116,1.5079,1.2944,1.2621,1.2944,1.3725,1.3737,1.5451,1.5116,1.5079,19.73
20160307,1.5437,1.4469,1.3931,1.3724,1.3734,1.3753,1.4195,1.5114,1.5062,1.2936,1.312,1.2936,1.3724,1.3734,1.5437,1.5114,1.5062,19.53
20160308,1.5424,1.446,1.3928,1.3724,1.3729,1.3755,1.42,1.5112,1.5047,1.2924,1.2987,1.2924,1.3724,1.3729,1.5424,1.5112,1.5047,19.74
20160309,1.5412,1.445,1.3925,1.3723,1.3724,1.3758,1.4204,1.511,1.503,1.2911,1.3127,1.2911,1.3723,1.3724,1.5412,1.511,1.503,20.0
20160310,1.5399,1.4441,1.3923,1.3723,1.372,1.376,1.4208,1.5109,1.5016,1.2904,1.33,1.2904,1.372,1.3723,1.5399,1.5109,1.5016,19.48
20160311,1.5387,1.4432,1.392,1.3723,1.3715,1.3761,1.4212,1.5108,1.5001,1.2894,1.2954,1.2894,1.3715,1.3723,1.5387,1.5108,1.5001,19.54
20160314,1.5375,1.4423,1.3917,1.3722,1.371,1.3763,1.4216,1.5106,1.4986,1.2883,1.2994,1.2883,1.371,1.3722,1.5375,1.5106,1.4986,19.4
20160315,1.5363,1.4414,1.3914,1.3722,1.3706,1.3764,1.4219,1.5104,1.4969,1.2867,1.2901,1.2867,1.3706,1.3722,1.5363,1.5104,1.4969,19.41
20160316,1.5351,1.4406,1.3911,1.3722,1.3701,1.3765,1.4222,1.5101,1.495,1.2853,1.2907,1.2853,1.3701,1.3722,1.5351,1.5101,1.495,20.11
20160317,1.534,1.4398,1.3908,1.3722,1.3697,1.3766,1.4227,1.51,1.4932,1.2844,1.3373,1.2844,1.3697,1.3722,1.534,1.51,1.4932,19.89
20160318,1.5328,1.439,1.3905,1.3722,1.3692,1.3767,1.4231,1.5099,1.4915,1.2832,1.3226,1.2832,1.3692,1.3722,1.5328,1.5099,1.4915,19.83
20160321,1.5318,1.4382,1.3902,1.3722,1.3688,1.3769,1.4234,1.5098,1.4897,1.2821,1.3187,1.2821,1.3688,1.3722,1.5318,1.5098,1.4897,19.95
20160322,1.5307,1.4375,1.3899,1.3722,1.3681,1.377,1.4239,1.5096,1.488,1.2813,1.3266,1.2813,1.3681,1.3722,1.5307,1.5096,1.488,19.87
20160323,1.5295,1.4367,1.3896,1.3723,1.3675,1.3772,1.4243,1.5094,1.486,1.2812,1.3213,1.2812,1.3675,1.3723,1.5295,1.5094,1.486,19.87
20160324,1.5282,1.436,1.3893,1.3723,1.3669,1.3773,1.4249,1.5094,1.4839,1.281,1.3213,1.281,1.3669,1.3723,1.5282,1.5094,1.4839,19.67
20160325,1.5272,1.4352,1.389,1.3723,1.3664,1.3775,1.4254,1.5092,1.4815,1.281,1.308,1.281,1.3664,1.3723,1.5272,1.5092,1.4815,19.87
20160328,1.5263,1.4344,1.3888,1.3724,1.3659,1.3777,1.4259,1.5091,1.4793,1.2817,1.3213,1.2817,1.3659,1.3724,1.5263,1.5091,1.4793,19.55
20160329,1.5253,1.4337,1.3885,1.3724,1.3655,1.3779,1.4264,1.509,1.4771,1.2831,1.3,1.2831,1.3655,1.3724,1.5253,1.509,1.4771,19.22
20160330,1.5244,1.4329,1.3882,1.3724,1.3651,1.378,1.4269,1.5089,1.475,1.2851,1.2781,1.2851,1.3651,1.3724,1.5244,1.5089,1.475,19.76
20160331,1.5234,1.4321,1.3878,1.3724,1.3647,1.3782,1.4273,1.5088,1.473,1.2869,1.314,1.2869,1.3647,1.3724,1.5234,1.5088,1.473,20.06
20160401,1.5225,1.4315,1.3875,1.3726,1.3644,1.3784,1.4279,1.5088,1.4712,1.2879,1.3339,1.2879,1.3644,1.3726,1.5225,1.5088,1.4712,20.37
20160405,1.5217,1.4309,1.3872,1.3727,1.364,1.3786,1.4285,1.5088,1.4697,1.2894,1.3546,1.2894,1.364,1.3727,1.5217,1.5088,1.4697,20.35
20160406,1.5208,1.4303,1.3869,1.3728,1.3637,1.379,1.4291,1.5088,1.468,1.2907,1.3532,1.2907,1.3637,1.3728,1.5208,1.5088,1.468,20.36
20160407,1.5201,1.4297,1.3866,1.373,1.3635,1.3793,1.4297,1.5087,1.4664,1.2918,1.3539,1.2918,1.3635,1.373,1.5201,1.5087,1.4664,20.19
20160408,1.5194,1.4291,1.3862,1.3732,1.3633,1.3796,1.4303,1.5085,1.4645,1.2927,1.3426,1.2927,1.3633,1.3732,1.5194,1.5085,1.4645,20.18
20160411,1.5187,1.4284,1.3859,1.3733,1.363,1.3799,1.4309,1.5082,1.4623,1.2941,1.3419,1.2941,1.363,1.3733,1.5187,1.5082,1.4623,20.42
20160412,1.518,1.4278,1.3856,1.3735,1.3628,1.3803,1.4315,1.5079,1.4602,1.2955,1.3579,1.2955,1.3628,1.3735,1.518,1.5079,1.4602,20.39
20160413,1.5173,1.4272,1.3853,1.3738,1.3625,1.3806,1.4322,1.5075,1.4579,1.2969,1.3559,1.2969,1.3625,1.3738,1.5173,1.5075,1.4579,20.41
20160414,1.5166,1.4266,1.385,1.374,1.3623,1.3809,1.4328,1.5072,1.4557,1.2983,1.3572,1.2983,1.3623,1.374,1.5166,1.5072,1.4557,20.58
20160415,1.5158,1.4261,1.3846,1.3742,1.3621,1.3811,1.4334,1.507,1.4534,1.2997,1.3685,1.2997,1.3621,1.3742,1.5158,1.507,1.4534,20.48
20160418,1.5151,1.4255,1.3843,1.3744,1.3619,1.3814,1.4341,1.5067,1.4513,1.3009,1.3619,1.3009,1.3619,1.3744,1.5151,1.5067,1.4513,20.19
20160419,1.5143,1.425,1.384,1.3746,1.3618,1.3816,1.4347,1.5063,1.4491,1.302,1.3426,1.302,1.3618,1.3746,1.5143,1.5063,1.4491,20.25
20160420,1.5135,1.4244,1.3836,1.3747,1.3616,1.3818,1.4353,1.5062,1.4467,1.3026,1.3466,1.3026,1.3616,1.3747,1.5135,1.5062,1.4467,20.21
20160421,1.5128,1.4239,1.3833,1.3748,1.3615,1.382,1.4359,1.506,1.4442,1.3037,1.3439,1.3037,1.3615,1.3748,1.5128,1.506,1.4442,20.03
20160422,1.512,1.4234,1.3831,1.3749,1.3614,1.3822,1.4364,1.5057,1.4419,1.3048,1.332,1.3048,1.3614,1.3749,1.512,1.5057,1.4419,20.28
20160425,1.5111,1.4228,1.3828,1.3749,1.3611,1.3823,1.4368,1.5052,1.4394,1.3054,1.2768,1.3054,1.3611,1.3749,1.5111,1.5052,1.4394,20.43
20160426,1.5102,1.4222,1.3825,1.3749,1.3608,1.3823,1.4372,1.5048,1.437,1.3061,1.2862,1.3061,1.3608,1.3749,1.5102,1.5048,1.4372,20.47
20160427,1.5093,1.4216,1.3822,1.3749,1.3605,1.3824,1.4376,1.5044,1.4344,1.3072,1.2887,1.3072,1.3605,1.3749,1.5093,1.5044,1.4376,20.25
20160428,1.5085,1.421,1.382,1.3749,1.3603,1.3825,1.438,1.5039,1.4318,1.3082,1.2749,1.3082,1.3603,1.3749,1.5085,1.5039,1.438,20.2
20160429,1.5076,1.4204,1.3818,1.3749,1.36,1.3827,1.4383,1.5034,1.429,1.3094,1.2717,1.3094,1.36,1.3749,1.5076,1.5034,1.4383,20.34
20160503,1.5068,1.4197,1.3815,1.3749,1.3598,1.3829,1.4386,1.503,1.4263,1.3105,1.2805,1.3105,1.3598,1.3749,1.5068,1.503,1.4386,20.55
20160504,1.5058,1.419,1.3813,1.3749,1.3595,1.383,1.4388,1.5024,1.4238,1.3114,1.2331,1.3114,1.3595,1.3749,1.5058,1.5024,1.4388,20.45
20160505,1.5048,1.4183,1.381,1.3748,1.3594,1.383,1.439,1.5018,1.4214,1.3119,1.2271,1.3119,1.3594,1.3748,1.5048,1.5018,1.439,20.15
20160506,1.5038,1.4175,1.3808,1.3748,1.3592,1.383,1.4391,1.5011,1.4188,1.3117,1.2091,1.3117,1.3592,1.3748,1.5038,1.5011,1.4391,19.79
20160509,1.5028,1.4168,1.3805,1.3747,1.3591,1.383,1.4392,1.5004,1.4164,1.3108,1.1875,1.3108,1.3591,1.3747,1.5028,1.5004,1.4392,19.71
20160510,1.5017,1.4161,1.3802,1.3746,1.3589,1.3829,1.4392,1.4998,1.4138,1.3091,1.1827,1.3091,1.3589,1.3746,1.5017,1.4998,1.4392,19.97
20160511,1.5006,1.4154,1.3798,1.3745,1.3587,1.3827,1.4392,1.4992,1.4114,1.3077,1.1983,1.3077,1.3587,1.3745,1.5006,1.4992,1.4392,20.06
20160512,1.4994,1.4146,1.3794,1.3743,1.3584,1.3826,1.4392,1.4988,1.409,1.3065,1.2037,1.3065,1.3584,1.3743,1.4994,1.4988,1.4392,20.06
20160513,1.4983,1.4138,1.379,1.3741,1.3582,1.3826,1.4393,1.4982,1.4066,1.3055,1.2037,1.3055,1.3582,1.3741,1.4983,1.4982,1.4393,19.8
20160516,1.4972,1.4131,1.3786,1.3739,1.3579,1.3825,1.4394,1.4977,1.4035,1.3042,1.1881,1.3042,1.3579,1.3739,1.4977,1.4972,1.4394,19.88
20160517,1.4959,1.4123,1.3781,1.3737,1.3576,1.3825,1.4395,1.497,1.4005,1.303,1.1929,1.303,1.3576,1.3737,1.497,1.4959,1.4395,19.89
20160518,1.4947,1.4116,1.3777,1.3735,1.3574,1.3824,1.4396,1.4964,1.3976,1.3018,1.1935,1.3018,1.3574,1.3735,1.4964,1.4947,1.4396,19.82
20160519,1.4935,1.4109,1.3772,1.3733,1.3571,1.3823,1.4397,1.4959,1.3944,1.3008,1.1893,1.3008,1.3571,1.3733,1.4959,1.4935,1.4397,19.81
20160520,1.4924,1.4102,1.3768,1.3732,1.3569,1.3823,1.4398,1.4954,1.3912,1.2997,1.1887,1.2997,1.3569,1.3732,1.4954,1.4924,1.4398,19.81
20160523,1.4911,1.4094,1.3763,1.373,1.3566,1.3822,1.4398,1.4948,1.388,1.2986,1.1887,1.2986,1.3566,1.373,1.4948,1.4911,1.4398,19.77
20160524,1.4898,1.4087,1.3758,1.3729,1.3562,1.3822,1.4399,1.4943,1.3851,1.2974,1.1863,1.2974,1.3562,1.3729,1.4943,1.4898,1.4399,19.77
20160525,1.4885,1.4079,1.3753,1.3727,1.3559,1.3821,1.44,1.4939,1.3821,1.2964,1.1863,1.2964,1.3559,1.3727,1.4939,1.4885,1.44,19.78
20160526,1.4873,1.4072,1.3749,1.3725,1.3557,1.3821,1.4401,1.4934,1.3792,1.2952,1.1869,1.2952,1.3557,1.3725,1.4934,1.4873,1.4401,19.75
20160527,1.4861,1.4065,1.3744,1.3723,1.3554,1.3819,1.4402,1.4928,1.3762,1.2941,1.1851,1.2941,1.3554,1.3723,1.4928,1.4861,1.4402,19.75
20160530,1.485,1.4058,1.3739,1.3721,1.3552,1.3819,1.4403,1.4922,1.3737,1.2935,1.1851,1.2935,1.3552,1.3721,1.4922,1.485,1.4403,19.91
20160531,1.4838,1.4052,1.3735,1.372,1.3551,1.3819,1.4405,1.4917,1.3712,1.2929,1.1947,1.2929,1.3551,1.3712,1.4917,1.4838,1.4405,20.29
20160601,1.4828,1.4045,1.373,1.3718,1.355,1.3819,1.4408,1.4914,1.3691,1.2922,1.2175,1.2922,1.355,1.3691,1.4914,1.4828,1.4408,20.21
20160602,1.4817,1.4038,1.3726,1.3718,1.3549,1.3818,1.441,1.491,1.3671,1.2909,1.2127,1.2909,1.3549,1.3671,1.491,1.4817,1.441,20.22
20160603,1.4806,1.403,1.3721,1.3717,1.3547,1.3818,1.4412,1.4907,1.3652,1.2893,1.2133,1.2893,1.3547,1.3652,1.4907,1.4806,1.4412,20.55
20160606,1.4796,1.4023,1.3717,1.3716,1.3546,1.3818,1.4415,1.4904,1.3633,1.2882,1.2331,1.2882,1.3546,1.3633,1.4904,1.4796,1.4415,20.39
20160607,1.4785,1.4016,1.3713,1.3716,1.3543,1.3818,1.4416,1.4901,1.3612,1.287,1.2235,1.287,1.3543,1.3612,1.4901,1.4785,1.4416,20.33
20160608,1.4774,1.401,1.3709,1.3715,1.3541,1.3818,1.4419,1.4897,1.3592,1.286,1.2199,1.286,1.3541,1.3592,1.4897,1.4774,1.4419,20.32
20160613,1.4764,1.4003,1.3705,1.3714,1.3539,1.3818,1.4421,1.4893,1.3573,1.2846,1.2193,1.2846,1.3539,1.3573,1.4893,1.4764,1.4421,20.05
20160614,1.4755,1.3996,1.3701,1.3713,1.3537,1.3818,1.4422,1.4887,1.3555,1.2832,1.2031,1.2832,1.3537,1.3555,1.4887,1.4755,1.4422,20.18
20160615,1.4745,1.3989,1.3697,1.3712,1.3536,1.3817,1.4424,1.4882,1.3538,1.282,1.2109,1.282,1.3536,1.3538,1.4882,1.4745,1.4424,20.35
20160616,1.4736,1.3982,1.3693,1.3711,1.3535,1.3817,1.4427,1.4876,1.3523,1.2807,1.2211,1.2807,1.3523,1.3535,1.4876,1.4736,1.4427,20.13
20160617,1.4727,1.3975,1.369,1.371,1.3533,1.3816,1.4429,1.4868,1.3505,1.2794,1.2079,1.2794,1.3505,1.3533,1.4868,1.4727,1.4429,20.18
20160620,1.4719,1.3969,1.3686,1.3709,1.3532,1.3815,1.4431,1.4861,1.3486,1.2782,1.2109,1.2782,1.3486,1.3532,1.4861,1.4719,1.4431,20.29
20160621,1.4711,1.3963,1.3683,1.3707,1.353,1.3814,1.4434,1.4855,1.3467,1.2769,1.2175,1.2769,1.3467,1.353,1.4855,1.4711,1.4434,20.29
20160622,1.4702,1.3957,1.368,1.3706,1.3528,1.3813,1.4435,1.4849,1.3446,1.2756,1.2175,1.2756,1.3446,1.3528,1.4849,1.4702,1.4435,20.39
20160623,1.4694,1.3951,1.3676,1.3706,1.3526,1.3812,1.4437,1.4842,1.3424,1.2738,1.2235,1.2738,1.3424,1.3526,1.4842,1.4694,1.4437,20.23
20160624,1.4686,1.3945,1.3673,1.3705,1.3524,1.3811,1.4439,1.4835,1.3402,1.272,1.2139,1.272,1.3402,1.3524,1.4835,1.4686,1.4439,20.05
20160627,1.4678,1.3939,1.3669,1.3705,1.3523,1.381,1.4441,1.4826,1.338,1.27,1.2031,1.27,1.338,1.3523,1.4826,1.4678,1.4441,20.15
20160628,1.4671,1.3933,1.3666,1.3704,1.3521,1.381,1.4443,1.4817,1.3364,1.268,1.2091,1.268,1.3364,1.3521,1.4817,1.4671,1.4443,20.08
20160629,1.4663,1.3928,1.3662,1.3703,1.3519,1.3808,1.4444,1.481,1.3347,1.266,1.2049,1.266,1.3347,1.3519,1.481,1.4663,1.4444,20.17
20160630,1.4654,1.3922,1.3659,1.3702,1.3517,1.3807,1.4447,1.4801,1.3329,1.2643,1.2103,1.2643,1.3329,1.3517,1.4801,1.4654,1.4447,20.29
20160701,1.4646,1.3917,1.3656,1.3702,1.3515,1.3806,1.4449,1.4794,1.3311,1.2627,1.2175,1.2627,1.3311,1.3515,1.4794,1.4646,1.4449,20.38
20160704,1.4638,1.3912,1.3652,1.3701,1.3514,1.3805,1.4451,1.4787,1.3292,1.2611,1.2229,1.2611,1.3292,1.3514,1.4787,1.4638,1.4451,21.16
20160705,1.4631,1.3907,1.3649,1.37,1.3513,1.3805,1.4454,1.4779,1.3276,1.2599,1.2697,1.2599,1.3276,1.3513,1.4779,1.4631,1.4454,21.14
20160706,1.4624,1.3904,1.3645,1.37,1.3512,1.3804,1.4457,1.4769,1.3259,1.2596,1.2685,1.2596,1.3259,1.3512,1.4769,1.4624,1.4457,21.14
20160707,1.4617,1.39,1.3642,1.37,1.3511,1.3803,1.4459,1.4759,1.3238,1.2591,1.2685,1.2591,1.3238,1.3511,1.4759,1.4617,1.4459,21.21
20160708,1.461,1.3896,1.364,1.3699,1.351,1.3802,1.4461,1.4747,1.3219,1.2585,1.2727,1.2585,1.3219,1.351,1.4747,1.461,1.4461,19.8
20160711,1.4604,1.3892,1.3637,1.3699,1.351,1.3802,1.4464,1.4737,1.32,1.2588,1.2937,1.2588,1.32,1.351,1.4737,1.4604,1.4464,20.01
20160712,1.4597,1.3889,1.3635,1.3698,1.3511,1.3802,1.4467,1.4725,1.3183,1.2589,1.3074,1.2589,1.3183,1.3511,1.4725,1.4597,1.4467,21.71
20160713,1.4591,1.3887,1.3635,1.3698,1.3513,1.3804,1.4471,1.4717,1.317,1.2601,1.4185,1.2601,1.317,1.3513,1.4717,1.4591,1.4471,21.28
20160714,1.4584,1.3885,1.3634,1.3698,1.3516,1.3806,1.4475,1.471,1.3157,1.2612,1.3904,1.2612,1.3157,1.3516,1.471,1.4584,1.4475,21.12
20160715,1.4578,1.3883,1.3633,1.3698,1.3518,1.3809,1.4479,1.4702,1.3147,1.262,1.38,1.262,1.3147,1.3518,1.4702,1.4578,1.4479,21.41
20160718,1.457,1.3882,1.3632,1.3698,1.3521,1.3812,1.4484,1.4695,1.3136,1.2627,1.3989,1.2627,1.3136,1.3521,1.4695,1.457,1.4484,22.1
20160719,1.4564,1.3881,1.3631,1.3698,1.3525,1.3816,1.4489,1.4688,1.3131,1.2638,1.444,1.2638,1.3131,1.3525,1.4688,1.4564,1.4489,21.72
20160720,1.4556,1.3879,1.363,1.3698,1.3528,1.382,1.4494,1.4681,1.3127,1.2648,1.4192,1.2648,1.3127,1.3528,1.4681,1.4556,1.4494,21.79
20160721,1.4549,1.3877,1.3629,1.3697,1.3532,1.3825,1.4499,1.4673,1.3122,1.2655,1.4237,1.2655,1.3122,1.3532,1.4673,1.4549,1.4499,22.0
20160722,1.4543,1.3876,1.3628,1.3697,1.3536,1.383,1.4504,1.4665,1.3117,1.2668,1.4374,1.2668,1.3117,1.3536,1.4665,1.4543,1.4504,21.51
20160725,1.4536,1.3874,1.3627,1.3697,1.354,1.3834,1.4509,1.4656,1.3112,1.2681,1.4054,1.2681,1.3112,1.354,1.4656,1.4536,1.4509,21.28
20160726,1.4529,1.3873,1.3626,1.3696,1.3543,1.3838,1.4514,1.465,1.3112,1.2692,1.3904,1.2692,1.3112,1.3543,1.465,1.4529,1.4514,22.71
20160727,1.4522,1.3873,1.3626,1.3695,1.3548,1.3844,1.452,1.4646,1.3115,1.2711,1.4838,1.2711,1.3115,1.3548,1.4646,1.4522,1.452,22.99
20160728,1.4516,1.3871,1.3627,1.3695,1.3553,1.385,1.4527,1.4641,1.3115,1.2736,1.5021,1.2736,1.3115,1.3553,1.4641,1.4527,1.4516,23.47
20160729,1.4511,1.387,1.3628,1.3694,1.3558,1.3856,1.4534,1.4638,1.3119,1.2764,1.5335,1.2764,1.3119,1.3558,1.4638,1.4534,1.4511,23.23
20160801,1.4505,1.3869,1.3629,1.3693,1.3564,1.3861,1.4541,1.4636,1.3123,1.2791,1.5178,1.2791,1.3123,1.3564,1.4636,1.4541,1.4505,23.16
20160802,1.4498,1.3868,1.363,1.3692,1.3569,1.3867,1.4547,1.4633,1.313,1.2814,1.5132,1.2814,1.313,1.3569,1.4633,1.4547,1.4498,23.19
20160803,1.4492,1.3867,1.363,1.3691,1.3574,1.3874,1.4554,1.4625,1.3132,1.2837,1.5152,1.2837,1.3132,1.3574,1.4625,1.4554,1.4492,23.05
20160804,1.4484,1.3865,1.3632,1.369,1.3579,1.3881,1.4561,1.4615,1.313,1.2857,1.5061,1.2857,1.313,1.3579,1.4615,1.4561,1.4484,23.01
20160805,1.4476,1.3863,1.3634,1.3689,1.3584,1.3888,1.4567,1.4605,1.3129,1.288,1.5034,1.288,1.3129,1.3584,1.4605,1.4567,1.4476,23.02
20160808,1.4468,1.3862,1.3636,1.3687,1.3589,1.3894,1.4574,1.4595,1.3122,1.2902,1.5041,1.2902,1.3122,1.3589,1.4595,1.4574,1.4468,23.53
20160809,1.4461,1.3862,1.3638,1.3686,1.3593,1.3901,1.4581,1.4588,1.3113,1.2928,1.5374,1.2928,1.3113,1.3593,1.4588,1.4581,1.4461,23.4
20160810,1.4453,1.386,1.3639,1.3684,1.3598,1.3909,1.4587,1.4579,1.3108,1.2953,1.5289,1.2953,1.3108,1.3598,1.4587,1.4579,1.4453,22.82
20160811,1.4446,1.3861,1.3641,1.3682,1.3602,1.3915,1.4593,1.4567,1.3106,1.2972,1.491,1.2972,1.3106,1.3602,1.4593,1.4567,1.4446,22.77
20160812,1.4438,1.3861,1.3642,1.368,1.3606,1.3922,1.4598,1.4557,1.3102,1.2991,1.4878,1.2991,1.3102,1.3606,1.4598,1.4557,1.4438,23.4
20160815,1.443,1.3861,1.3644,1.3679,1.3611,1.3929,1.4605,1.4548,1.3099,1.3014,1.5289,1.3014,1.3099,1.3611,1.4605,1.4548,1.443,24.1
20160816,1.4422,1.3862,1.3646,1.3678,1.3617,1.3937,1.4613,1.4539,1.3097,1.3041,1.5747,1.3041,1.3097,1.3617,1.4613,1.4539,1.4422,23.58
20160817,1.4414,1.3862,1.3648,1.3678,1.3623,1.3945,1.4619,1.4533,1.3094,1.3065,1.5407,1.3065,1.3094,1.3623,1.4619,1.4533,1.4414,23.67
20160818,1.4407,1.3861,1.3651,1.3676,1.3628,1.3953,1.4625,1.4527,1.3091,1.3089,1.5466,1.3089,1.3091,1.3628,1.4625,1.4527,1.4407,23.32
20160819,1.44,1.3861,1.3653,1.3674,1.3634,1.3961,1.463,1.4519,1.3088,1.3111,1.5237,1.3088,1.3111,1.3634,1.463,1.4519,1.44,23.53
20160822,1.4392,1.3861,1.3656,1.3674,1.3639,1.3968,1.4634,1.4511,1.3085,1.3139,1.5374,1.3085,1.3139,1.3639,1.4634,1.4511,1.4392,23.47
20160823,1.4386,1.3861,1.3658,1.3673,1.3645,1.3976,1.4638,1.4503,1.3084,1.3166,1.5335,1.3084,1.3166,1.3645,1.4638,1.4503,1.4386,23.54
20160824,1.4379,1.3861,1.366,1.3672,1.3651,1.3983,1.4642,1.4496,1.3089,1.3193,1.5381,1.3089,1.3193,1.3651,1.4642,1.4496,1.4379,23.67
20160825,1.4371,1.3861,1.3662,1.3671,1.3657,1.3991,1.4646,1.4488,1.3095,1.3219,1.5466,1.3095,1.3219,1.3657,1.4646,1.4488,1.4371,23.14
20160826,1.4364,1.386,1.3665,1.367,1.3663,1.3998,1.4649,1.448,1.3097,1.324,1.5119,1.3097,1.324,1.3663,1.4649,1.448,1.4364,22.51
20160829,1.4356,1.3858,1.3666,1.3668,1.3667,1.4003,1.465,1.447,1.3098,1.3252,1.411,1.3098,1.3252,1.3666,1.465,1.447,1.4356,22.25
20160830,1.4348,1.3856,1.3666,1.3666,1.367,1.4008,1.465,1.4461,1.3097,1.3259,1.3947,1.3097,1.3259,1.3666,1.465,1.4461,1.4348,22.41
20160831,1.4341,1.3854,1.3667,1.3663,1.3674,1.4013,1.4651,1.4453,1.3096,1.3267,1.4047,1.3096,1.3267,1.3663,1.4651,1.4453,1.4341,22.08
20160901,1.4333,1.3853,1.3667,1.366,1.3677,1.4018,1.4651,1.4445,1.3092,1.3273,1.384,1.3092,1.3273,1.366,1.4651,1.4445,1.4333,21.93
20160902,1.4325,1.3851,1.3667,1.3656,1.3679,1.4022,1.4651,1.4436,1.309,1.3277,1.3746,1.309,1.3277,1.3656,1.4651,1.4436,1.4325,22.18
20160905,1.4317,1.3849,1.3668,1.3653,1.3682,1.4026,1.4652,1.4429,1.3089,1.3285,1.3903,1.3089,1.3285,1.3653,1.4652,1.4429,1.4317,21.94
20160906,1.431,1.3847,1.3668,1.365,1.3684,1.4031,1.4652,1.4421,1.3087,1.3291,1.3752,1.3087,1.3291,1.365,1.4652,1.4421,1.431,21.99
20160907,1.4303,1.3845,1.3669,1.3647,1.3686,1.4035,1.4652,1.4412,1.3083,1.3298,1.3784,1.3083,1.3298,1.3647,1.4652,1.4412,1.4303,22.06
20160908,1.4296,1.3843,1.367,1.3645,1.3688,1.4039,1.4652,1.4402,1.3079,1.3306,1.3828,1.3079,1.3306,1.3645,1.4652,1.4402,1.4296,22.06
20160909,1.4289,1.3841,1.3671,1.3641,1.369,1.4043,1.4653,1.4391,1.3077,1.3309,1.3828,1.3077,1.3309,1.3641,1.4653,1.4391,1.4289,21.64
20160912,1.4282,1.3839,1.3671,1.3638,1.3691,1.4047,1.4653,1.4381,1.3072,1.3312,1.3564,1.3072,1.3312,1.3638,1.4653,1.4381,1.4282,21.57
20160913,1.4275,1.3837,1.3671,1.3634,1.3693,1.4051,1.4652,1.437,1.3068,1.3315,1.352,1.3068,1.3315,1.3634,1.4652,1.437,1.4275,21.4
20160914,1.4269,1.3834,1.3672,1.3629,1.3695,1.4054,1.4651,1.4358,1.3065,1.3316,1.3414,1.3065,1.3316,1.3629,1.4651,1.4358,1.4269,21.15
20160919,1.4262,1.3831,1.3672,1.3624,1.3696,1.4058,1.465,1.4346,1.3064,1.3316,1.3257,1.3064,1.3316,1.3624,1.465,1.4346,1.4262,21.37
20160920,1.4256,1.3829,1.3672,1.3619,1.3697,1.4063,1.465,1.4332,1.3064,1.3318,1.3395,1.3064,1.3318,1.3619,1.465,1.4332,1.4256,21.45
20160921,1.4249,1.3827,1.3673,1.3615,1.37,1.4067,1.4649,1.4317,1.3066,1.3321,1.3445,1.3066,1.3321,1.3615,1.4649,1.4317,1.4249,21.33
20160922,1.4242,1.3825,1.3674,1.3611,1.3702,1.4072,1.4649,1.4303,1.3069,1.3322,1.337,1.3069,1.3322,1.3611,1.4649,1.4303,1.4242,21.66
20160923,1.4236,1.3823,1.3674,1.3608,1.3704,1.4077,1.4649,1.429,1.3079,1.3327,1.3577,1.3079,1.3327,1.3608,1.4649,1.429,1.4236,21.58
20160926,1.4229,1.3821,1.3675,1.3605,1.3706,1.4082,1.465,1.4278,1.3092,1.3333,1.3527,1.3092,1.3333,1.3605,1.465,1.4278,1.4229,21.21
20160927,1.4223,1.3818,1.3676,1.3602,1.3707,1.4086,1.465,1.4265,1.3102,1.3334,1.3295,1.3102,1.3334,1.3602,1.465,1.4265,1.4223,21.39
20160928,1.4217,1.3815,1.3677,1.36,1.3709,1.409,1.465,1.4253,1.3107,1.3335,1.3408,1.3107,1.3335,1.36,1.465,1.4253,1.4217,21.68
20160929,1.4212,1.3812,1.3678,1.3597,1.3711,1.4095,1.465,1.4243,1.3115,1.3335,1.3589,1.3115,1.3335,1.3597,1.465,1.4243,1.4212,21.79
20160930,1.4206,1.381,1.3679,1.3594,1.3714,1.41,1.465,1.4232,1.3121,1.3336,1.3658,1.3121,1.3336,1.3594,1.465,1.4232,1.4206,21.85
20161010,1.4201,1.3807,1.3681,1.3593,1.3717,1.4105,1.465,1.4222,1.3128,1.3338,1.3696,1.3128,1.3338,1.3593,1.465,1.4222,1.4201,22.47
20161011,1.4196,1.3805,1.3683,1.3591,1.372,1.4111,1.4649,1.4211,1.3135,1.3343,1.4085,1.3135,1.3343,1.3591,1.4649,1.4211,1.4196,22.39
20161012,1.4191,1.3803,1.3685,1.359,1.3724,1.4117,1.4649,1.4198,1.3144,1.3348,1.4034,1.3144,1.3348,1.359,1.4649,1.4198,1.4191,22.14
